P1_HP,P1_Atk,P1_Def,P1_SpAtk,P1_SpDef,P1_Speed,P2_HP,P2_Atk,P2_Def,P2_SpAtk,P2_SpDef,P2_Speed,Vantagem_Tipo_P1,Vantagem_Tipo_P2,Vitoria_P1
284,168,240,190,218,254,384,317,317,262,306,262,2.0,0.5,1
324,223,478,212,412,174,364,372,284,306,251,405,2.0,1.0,1
294,152,152,163,163,196,378,240,317,401,309,293,1.0,1.0,0
324,229,240,317,262,381,304,207,207,185,249,236,0.5,2.0,0
274,249,295,271,229,179,364,207,251,306,350,284,1.0,1.0,0
334,269,273,212,295,295,304,251,306,185,185,141,1.0,1.0,1
454,394,306,394,306,317,322,271,218,185,218,185,2.0,1.0,1
294,240,174,284,218,251,324,317,260,251,282,284,1.0,1.0,0
344,361,240,361,240,229,314,251,207,218,207,218,2.0,0.5,1
304,251,207,218,218,207,398,476,322,476,322,392,2.0,1.0,0
304,218,317,196,218,185,278,163,199,163,199,163,0.5,1.0,1
264,251,328,207,163,196,400,300,339,225,295,256,1.0,1.0,0
284,262,394,240,394,163,324,229,427,273,438,196,1.0,1.0,0
294,174,141,295,251,251,320,304,278,207,207,214,2.0,2.0,0
492,372,240,196,240,218,324,328,361,262,295,306,2.0,1.0,1
340,218,240,372,317,289,374,361,317,251,251,295,1.0,1.0,0
284,218,306,174,229,251,394,405,284,350,284,328,1.0,2.0,0
392,284,298,377,284,346,386,267,306,392,306,346,2.0,1.0,1
524,339,350,394,350,295,264,185,174,229,174,273,1.0,1.0,1
414,394,372,207,207,196,346,240,342,375,284,262,1.0,4.0,0
314,207,218,207,251,284,290,262,214,218,240,192,2.0,1.0,1
334,317,295,229,229,295,294,317,218,196,218,273,1.0,1.0,1
354,260,267,359,328,337,364,295,273,350,328,262,2.0,0.5,1
324,317,260,251,282,284,354,260,267,359,328,337,1.0,2.0,0
344,339,306,284,306,207,314,218,196,196,196,273,1.0,1.0,1
364,295,273,350,328,262,544,306,207,306,207,240,1.0,1.0,0
364,460,284,394,284,328,284,240,196,196,196,174,2.0,1.0,1
304,249,218,207,218,199,344,229,317,317,350,251,1.0,1.0,0
360,311,273,271,247,368,330,240,229,218,218,265,1.0,2.0,0
334,306,372,295,262,240,296,234,196,196,196,218,0.5,0.5,1
324,260,260,309,287,218,400,300,339,225,295,256,1.0,1.0,0
380,355,273,333,284,423,398,344,331,388,304,282,1.0,1.0,0
380,273,254,394,306,342,330,372,295,306,229,229,1.0,2.0,0
360,293,280,348,295,328,264,207,405,207,306,174,0.5,2.0,0
284,284,328,174,174,152,294,225,262,196,240,201,2.0,4.0,0
354,324,247,324,247,331,334,350,394,240,251,317,0.5,0.5,0
344,262,196,240,196,240,274,199,207,172,196,152,1.0,4.0,0
374,273,350,328,273,185,334,229,317,251,317,185,2.0,2.0,1
324,245,247,284,284,240,390,306,331,240,287,317,1.0,1.0,0
344,229,251,317,339,295,338,304,364,282,364,181,1.0,1.0,0
340,218,240,372,317,289,284,196,284,196,196,152,2.0,2.0,1
224,229,163,185,163,317,304,262,328,196,196,174,2.0,1.0,0
282,223,203,240,218,251,394,284,339,196,262,328,1.0,1.0,0
354,273,229,339,295,174,454,328,284,295,273,229,1.0,1.0,0
274,328,218,218,262,372,384,328,262,350,438,284,0.5,1.0,0
324,240,328,240,328,240,334,361,251,273,317,251,1.0,0.5,1
264,284,306,229,207,229,360,262,243,218,243,328,1.0,0.5,1
380,350,240,229,240,207,324,240,196,251,207,185,1.0,1.0,1
324,284,350,218,284,207,326,397,573,225,331,137,4.0,1.0,1
324,218,416,218,416,240,344,240,245,328,289,284,1.0,0.5,1
404,262,267,225,245,328,260,240,174,196,174,289,0.5,1.0,1
224,229,174,185,207,306,324,394,284,240,240,262,1.0,2.0,0
284,284,185,185,207,262,284,152,174,196,284,229,0.25,2.0,0
306,251,251,284,273,238,354,350,339,174,262,328,0.5,2.0,0
374,218,317,372,361,284,274,249,295,271,229,179,1.0,1.0,1
304,207,207,185,185,218,404,438,372,372,328,306,1.0,1.0,0
368,284,298,295,273,267,294,185,218,262,218,174,1.0,1.0,1
338,289,245,210,214,203,244,196,306,174,306,163,0.0,1.0,0
318,284,309,284,300,273,304,251,306,185,185,141,1.0,0.25,1
404,284,284,284,284,284,344,328,262,207,229,207,2.0,0.5,1
364,328,262,218,240,207,384,328,328,438,372,372,1.0,1.0,0
328,229,223,348,315,348,324,218,372,306,284,174,1.0,1.0,0
324,306,416,218,218,196,410,240,298,240,298,218,1.0,0.5,1
288,223,256,194,232,218,398,357,348,454,388,278,1.0,1.0,0
344,372,251,207,295,383,304,267,185,185,185,251,2.0,1.0,1
284,229,174,174,174,240,386,267,306,392,306,346,2.0,1.0,0
274,152,251,196,251,152,504,460,328,317,251,328,1.0,1.0,0
304,251,344,339,344,298,264,207,229,262,229,295,2.0,0.5,1
334,306,372,295,262,240,410,339,267,339,273,251,1.0,2.0,0
324,295,218,317,295,350,424,295,284,328,284,174,1.0,1.0,0
278,163,199,163,199,163,364,284,284,284,284,284,1.0,1.0,0
334,212,273,269,295,295,334,295,218,284,218,306,0.5,2.0,0
404,328,394,207,306,185,372,298,302,353,331,240,0.5,2.0,0
344,394,328,229,284,251,284,196,185,218,328,262,0.5,1.0,1
274,229,196,207,196,240,294,218,152,196,163,240,0.5,0.5,1
328,214,254,238,234,216,360,260,306,383,348,194,1.0,1.0,0
324,229,240,317,262,381,304,438,218,438,218,438,2.0,1.0,1
304,295,196,295,196,185,282,223,203,240,218,251,0.5,2.0,0
434,361,295,306,273,328,394,361,284,317,284,306,0.25,2.0,0
324,251,240,394,273,350,352,273,262,251,273,353,1.0,0.0,1
374,405,282,295,339,287,416,438,262,535,372,416,2.0,2.0,0
464,416,339,207,284,218,318,161,298,161,298,159,2.0,1.0,1
450,278,267,326,311,236,324,240,240,240,240,240,1.0,0.5,1
398,476,322,476,322,392,322,350,438,207,216,185,0.5,2.0,0
282,223,203,240,218,251,398,344,331,388,304,282,1.0,1.0,0
284,251,196,284,196,251,284,218,196,196,196,306,1.0,1.0,0
374,361,317,251,251,295,404,372,328,438,372,306,1.0,1.0,0
424,295,284,328,284,174,398,399,278,245,256,203,1.0,4.0,0
372,298,302,353,331,240,314,229,229,405,405,405,2.0,1.0,1
448,394,260,284,260,174,314,273,306,251,262,251,1.0,2.0,0
384,311,273,311,295,240,284,229,174,174,174,295,2.0,2.0,1
474,295,196,196,295,119,354,350,339,174,262,328,1.0,2.0,0
284,185,174,372,262,339,274,196,328,306,229,185,1.0,1.0,0
338,236,234,287,256,331,344,361,295,317,273,394,1.0,1.0,0
324,306,229,306,284,350,284,207,196,229,196,293,1.0,1.0,1
286,247,196,196,174,254,324,328,240,328,240,372,2.0,1.0,0
304,251,344,339,344,298,338,236,234,287,256,331,1.0,0.5,1
384,383,284,306,306,383,334,317,295,229,229,295,1.0,1.0,1
304,251,229,196,196,196,344,335,295,240,295,289,1.0,1.0,0
352,346,401,291,251,179,454,236,236,276,276,256,1.0,2.0,0
418,414,414,225,225,282,304,218,245,196,245,251,0.5,1.0,1
290,174,229,196,251,322,434,427,311,273,298,300,0.5,1.0,0
414,416,317,229,251,207,324,240,328,185,251,185,2.0,0.5,1
344,372,328,427,339,152,404,328,328,328,328,328,2.0,1.0,1
364,207,251,306,350,284,284,229,185,218,185,185,1.0,1.0,1
348,284,328,240,306,302,354,262,262,324,262,313,0.0,1.0,0
314,254,205,205,232,295,380,390,361,236,298,284,1.0,2.0,0
344,229,229,284,240,207,384,328,262,350,438,284,0.5,1.0,0
294,251,196,174,196,240,292,218,309,161,298,130,0.5,2.0,0
414,339,273,251,328,218,324,295,201,295,201,309,1.0,1.0,1
344,229,229,185,185,163,544,357,251,207,229,269,1.0,1.0,0
374,240,328,383,284,273,324,394,284,240,240,262,2.0,0.5,1
244,196,306,174,306,163,384,317,317,262,306,262,1.0,1.0,0
324,245,218,245,240,196,364,372,284,306,251,405,1.0,1.0,0
324,196,218,273,295,317,400,300,339,225,295,256,2.0,0.5,1
384,333,269,280,251,262,334,394,240,317,350,251,2.0,0.5,1
394,317,317,317,317,238,304,227,227,254,232,196,1.0,1.0,1
364,284,284,229,229,306,340,249,240,353,240,366,1.0,1.0,1
404,335,273,372,273,388,384,251,251,196,196,141,2.0,1.0,1
360,344,273,328,328,262,364,317,361,394,361,251,1.0,1.0,0
304,218,196,218,196,249,300,243,196,243,196,218,1.0,1.0,0
322,238,236,306,262,269,304,174,229,251,229,152,0.5,1.0,0
354,284,350,251,306,218,344,306,306,405,306,383,1.0,1.0,0
344,397,328,298,306,196,424,394,284,262,240,284,2.0,2.0,0
314,317,229,185,273,361,304,174,229,251,229,152,0.5,1.0,0
364,284,284,229,229,306,398,344,331,388,304,282,1.0,1.0,0
314,229,229,405,405,405,364,460,240,482,394,284,2.0,1.0,1
384,251,295,251,295,240,294,256,240,185,218,247,1.0,1.0,1
274,240,196,295,196,262,314,262,229,196,229,295,1.0,0.0,1
280,174,295,229,251,174,354,300,247,300,247,324,1.0,1.0,0
344,207,214,240,251,185,324,245,247,284,284,240,0.5,2.0,0
314,185,218,229,350,295,324,207,262,273,295,229,2.0,1.0,1
376,276,298,364,232,317,384,295,306,328,383,306,1.0,2.0,0
338,289,245,210,214,203,434,416,394,229,229,196,2.0,1.0,0
314,284,284,405,372,328,374,361,284,339,284,218,1.0,1.0,0
324,240,218,196,218,273,334,438,196,141,284,427,1.0,2.0,0
304,258,240,218,218,179,334,306,251,243,243,328,1.0,2.0,0
284,196,185,218,328,262,404,350,306,295,306,240,1.0,2.0,0
294,218,207,361,229,317,310,221,225,243,232,196,1.0,1.0,0
404,328,328,328,328,328,304,328,438,328,438,218,1.0,1.0,1
314,212,223,196,196,199,320,249,236,284,251,284,1.0,1.0,0
334,339,240,240,262,317,374,276,249,207,229,306,2.0,1.0,1
344,196,218,229,218,163,304,251,207,295,251,317,2.0,2.0,0
374,339,295,196,218,196,314,254,205,205,232,295,2.0,1.0,1
284,172,207,172,207,188,364,515,361,196,339,273,0.5,1.0,0
314,295,218,196,218,273,304,214,203,210,199,240,1.0,1.0,1
294,185,218,262,218,174,444,262,350,273,372,295,1.0,1.0,0
324,328,361,262,295,306,364,405,394,317,306,262,0.5,0.5,0
382,383,306,361,284,331,264,284,306,229,207,229,2.0,2.0,1
404,394,328,247,240,322,284,284,328,174,174,152,4.0,1.0,1
374,240,251,405,339,328,354,324,247,324,247,331,2.0,0.25,1
372,265,203,265,203,214,328,269,229,232,223,293,1.0,1.0,0
224,229,163,185,163,317,264,284,306,229,207,229,1.0,1.0,0
334,240,240,273,251,361,384,273,295,361,306,229,1.0,1.0,0
304,295,229,251,251,306,284,218,306,174,229,251,2.0,1.0,1
294,416,394,416,405,174,344,240,245,328,289,284,1.0,1.0,1
274,229,196,207,196,240,344,361,240,361,240,229,0.5,1.0,0
384,240,262,273,262,207,314,196,295,284,339,196,2.0,1.0,1
274,185,196,185,229,218,384,251,251,196,196,141,2.0,1.0,1
364,405,295,262,317,438,318,306,317,408,335,172,1.0,1.0,1
264,232,185,163,185,267,350,317,245,295,251,295,1.0,1.0,0
358,238,218,256,247,210,324,240,196,251,207,185,1.0,2.0,0
422,225,212,388,397,335,304,225,245,236,247,205,1.0,2.0,0
374,350,276,251,289,232,374,361,273,229,273,289,2.0,1.0,1
344,262,262,262,262,262,394,372,251,317,273,240,1.0,1.0,0
294,247,190,251,229,317,294,251,196,174,196,240,1.0,1.0,1
284,168,240,190,218,254,304,218,196,174,174,218,2.0,2.0,0
280,185,196,168,163,185,340,249,240,353,240,366,0.25,2.0,0
386,403,317,328,328,284,354,366,251,229,251,350,1.0,2.0,0
286,218,240,177,236,174,294,174,218,251,218,207,2.0,1.0,1
404,469,438,317,372,265,394,317,350,339,350,295,1.0,0.5,1
344,350,504,240,240,218,294,152,218,240,372,218,2.0,2.0,1
324,295,260,240,260,278,324,251,240,394,273,350,0.0,1.0,0
280,199,196,218,251,251,294,218,185,229,273,196,0.5,1.0,0
384,251,251,196,196,141,344,273,284,405,284,405,1.0,2.0,0
302,229,201,201,190,295,284,152,174,196,284,229,1.0,1.0,1
404,460,322,342,300,328,454,269,309,410,304,273,0.5,2.0,0
504,328,372,328,372,306,296,300,240,174,196,234,2.0,2.0,1
294,174,141,295,251,251,422,287,326,254,293,179,1.0,2.0,0
304,225,245,203,223,207,284,243,227,207,207,251,2.0,1.0,1
364,394,328,460,372,350,344,315,218,315,218,254,1.0,2.0,1
264,339,306,163,163,218,320,317,236,262,236,322,1.0,2.0,0
324,317,284,240,284,174,326,293,251,262,262,262,1.0,1.0,1
364,394,240,196,284,372,324,306,229,306,284,350,1.0,1.0,1
604,328,218,328,218,284,314,262,196,240,196,196,1.0,2.0,1
324,229,328,251,328,174,424,284,306,317,306,251,1.0,1.0,0
354,284,317,306,328,218,370,284,273,262,262,331,0.5,2.0,0
314,262,229,196,229,295,354,383,273,174,273,295,1.0,2.0,0
344,306,350,240,273,317,364,394,328,460,372,350,2.0,1.0,1
324,240,196,251,207,185,354,379,256,317,295,317,2.0,0.0,1
294,225,262,196,240,201,304,273,295,152,174,196,2.0,0.25,1
304,212,218,234,218,251,318,284,309,284,300,273,1.0,1.0,0
318,284,361,218,284,317,328,405,317,258,289,251,2.0,0.5,1
478,410,344,357,304,322,364,284,284,284,284,284,1.0,1.0,1
344,207,214,240,251,185,320,249,236,284,251,284,0.5,1.0,0
334,240,273,350,375,249,364,262,251,284,372,328,0.5,2.0,0
274,207,460,174,207,262,328,214,254,238,234,216,1.0,1.0,1
324,295,240,273,218,383,316,243,251,214,207,192,2.0,0.5,1
324,238,295,282,339,188,306,223,306,289,350,328,1.0,1.0,1
334,240,262,295,273,196,274,199,207,172,196,152,1.0,1.0,1
294,174,262,273,262,130,398,357,348,454,388,278,4.0,2.0,0
370,284,284,405,284,375,292,192,181,243,203,262,1.0,2.0,1
350,317,245,295,251,295,290,174,229,196,251,322,1.0,1.0,1
584,181,236,181,236,181,344,311,251,284,229,324,1.0,1.0,0
354,262,262,324,262,313,284,240,174,177,177,262,1.0,1.0,1
416,438,262,535,372,416,364,262,262,306,328,262,1.0,1.0,1
334,218,185,361,317,317,404,405,372,240,295,218,0.5,2.0,0
334,339,240,240,262,317,334,284,251,185,251,240,2.0,1.0,1
338,207,238,247,196,188,314,355,207,271,207,262,0.5,2.0,0
292,214,251,218,249,203,364,328,284,284,284,328,1.0,1.0,0
324,260,317,260,317,188,394,317,317,317,317,238,1.0,1.0,0
352,394,306,372,240,364,348,372,324,218,324,267,1.0,1.0,1
344,207,196,207,196,273,274,273,174,174,174,251,1.0,1.0,1
384,372,372,240,240,218,324,306,262,240,372,196,1.0,1.0,1
354,350,339,174,262,328,344,240,245,328,289,284,1.0,2.0,1
370,229,306,394,287,298,416,350,306,447,306,394,1.0,2.0,0
404,328,383,350,218,218,364,284,350,317,284,196,0.25,1.0,0
384,317,254,207,251,245,334,207,229,207,262,207,1.0,0.5,1
362,339,262,427,284,331,308,234,273,185,218,210,1.0,0.0,1
406,267,267,326,304,172,308,317,229,236,245,229,2.0,0.5,1
314,218,251,493,339,438,294,247,190,251,229,317,1.0,1.0,1
436,229,295,344,317,172,294,174,218,251,218,207,0.5,0.5,1
354,262,262,324,262,313,344,273,218,207,218,218,2.0,1.0,1
484,262,207,295,218,207,334,273,262,251,295,273,1.0,1.0,1
300,262,174,174,174,207,290,172,177,172,177,190,1.0,1.0,1
394,350,317,196,317,229,344,240,262,300,280,295,1.0,1.0,1
364,284,218,196,218,163,364,372,394,229,251,207,1.0,1.0,0
284,207,185,251,229,262,324,240,328,185,251,185,2.0,1.0,1
384,317,317,262,306,262,360,223,240,247,251,159,1.0,2.0,1
324,328,361,262,295,306,314,293,339,359,273,223,0.5,1.0,0
416,306,394,306,447,350,334,306,372,295,262,240,2.0,1.0,1
336,199,278,243,300,159,364,273,438,273,438,218,0.5,2.0,0
434,207,152,207,163,152,342,229,207,229,229,141,1.0,2.0,0
324,284,350,218,284,207,420,394,317,284,295,333,1.0,1.0,0
352,273,262,251,273,353,284,243,227,207,207,251,1.0,1.0,1
404,405,361,295,328,405,422,287,326,254,293,179,2.0,1.0,1
344,361,262,262,240,339,344,229,229,284,240,207,1.0,0.5,1
304,317,504,295,207,262,304,218,207,196,207,273,1.0,1.0,1
360,293,280,348,295,328,244,196,141,185,185,240,1.0,2.0,1
380,372,273,328,273,421,334,251,240,394,317,350,2.0,1.0,1
354,324,247,324,247,331,284,251,196,284,196,251,1.0,1.0,1
354,284,229,163,185,185,374,339,295,196,218,196,1.0,1.0,0
344,207,214,240,251,185,294,216,216,251,251,207,0.5,2.0,0
314,287,240,218,262,322,376,287,322,287,344,203,0.5,1.0,0
384,267,328,377,346,324,364,328,218,328,218,548,1.0,1.0,1
374,405,394,240,284,163,332,302,218,302,218,342,1.0,1.0,1
284,218,196,218,196,185,264,232,185,163,185,267,1.0,1.0,0
306,251,251,284,273,238,384,317,339,471,350,207,2.0,1.0,1
284,174,185,218,262,229,394,240,282,328,383,287,2.0,0.5,1
380,355,284,317,317,240,354,416,251,355,251,350,1.0,4.0,0
384,240,262,273,262,207,324,284,218,196,196,174,1.0,1.0,1
344,350,273,427,295,427,404,394,328,247,240,322,2.0,1.0,1
304,251,344,339,344,298,344,251,251,229,229,306,1.0,1.0,1
386,306,392,306,267,346,294,273,240,196,174,218,1.0,0.5,1
444,328,295,174,295,207,314,229,229,295,229,174,0.5,2.0,0
324,223,478,212,412,174,308,225,240,280,280,181,1.0,1.0,1
374,361,284,339,284,218,394,361,306,284,306,240,1.0,1.0,0
364,284,284,284,284,284,304,311,346,311,346,185,1.0,1.0,0
360,344,273,328,328,262,244,141,152,130,229,284,2.0,0.5,1
294,185,207,245,225,185,322,207,218,196,218,166,1.0,0.5,1
304,152,196,152,196,152,314,240,394,174,394,119,1.0,1.0,0
244,196,306,174,306,163,324,240,218,196,218,273,0.0,1.0,0
324,251,240,394,273,350,304,295,229,251,251,306,1.0,1.0,1
334,408,315,227,320,405,294,229,207,251,207,273,1.0,2.0,1
320,249,236,284,251,284,304,262,328,196,196,174,1.0,2.0,0
314,317,229,185,273,361,422,287,326,254,293,179,2.0,2.0,0
284,262,196,185,196,240,404,460,322,342,300,328,1.0,1.0,0
334,383,240,317,240,339,384,313,229,262,229,229,1.0,1.0,1
320,273,291,291,357,196,314,254,205,205,232,295,1.0,1.0,1
334,273,207,185,207,229,294,229,207,251,207,273,1.0,1.0,1
364,289,328,291,328,284,334,317,295,229,229,295,1.0,2.0,0
284,192,185,227,185,196,374,276,249,207,229,306,1.0,1.0,0
320,218,427,317,339,174,384,317,317,262,306,262,1.0,1.0,0
348,344,383,251,262,265,324,295,201,295,201,309,0.0,1.0,0
314,251,185,240,174,295,364,289,280,317,284,295,0.5,0.5,0
314,317,229,185,273,361,308,306,229,236,245,240,2.0,1.0,1
344,273,240,339,240,339,348,284,216,196,216,196,1.0,0.5,1
404,471,438,295,394,218,306,223,306,289,350,328,1.0,1.0,1
356,432,306,240,262,322,354,350,383,328,339,295,2.0,2.0,0
300,214,214,214,214,214,484,295,317,427,317,394,1.0,1.0,0
364,262,251,284,372,328,274,240,205,196,227,229,1.0,0.5,1
304,196,196,262,196,262,254,152,152,163,207,207,1.0,1.0,1
286,232,196,245,205,265,344,315,218,315,218,254,1.0,1.0,0
404,328,328,328,328,328,302,216,232,216,243,254,2.0,0.5,1
294,229,207,251,207,273,274,207,460,174,207,262,2.0,4.0,0
294,251,183,196,183,207,284,284,185,185,207,262,1.0,1.0,0
404,335,273,372,273,388,364,284,218,196,218,163,1.0,2.0,0
444,372,372,372,372,372,284,196,229,196,262,229,1.0,1.0,1
374,372,262,218,240,328,264,196,229,196,229,240,2.0,1.0,1
384,262,284,262,317,262,704,119,119,185,339,218,1.0,1.0,1
284,174,174,196,218,174,284,174,218,229,229,328,1.0,1.0,0
394,251,350,240,394,251,294,174,141,295,251,251,2.0,1.0,1
344,394,328,229,284,251,382,427,306,339,284,309,1.0,1.0,0
336,251,214,245,234,223,338,236,234,287,256,331,1.0,1.0,0
364,383,273,196,317,295,344,306,262,240,262,196,0.5,1.0,0
334,298,240,229,240,315,284,172,207,172,207,188,2.0,0.5,1
386,306,267,306,392,346,304,273,273,251,251,218,1.0,1.0,1
284,196,185,218,328,262,354,328,254,240,254,361,1.0,1.0,0
274,273,174,174,174,251,354,300,247,300,247,324,1.0,1.0,0
422,225,212,388,397,335,364,262,251,284,372,328,1.0,2.0,0
334,284,251,185,251,240,304,240,317,372,262,262,1.0,1.0,0
224,229,163,185,207,317,320,249,236,284,251,284,2.0,1.0,0
354,229,262,229,317,350,304,207,207,185,249,236,0.5,1.0,0
354,324,247,324,247,331,298,289,234,201,212,247,1.0,1.0,1
384,267,328,377,346,324,394,383,282,240,328,287,1.0,1.0,0
404,295,328,405,361,405,334,438,196,141,284,427,1.0,1.0,1
284,243,227,207,207,251,404,240,262,295,339,240,2.0,1.0,1
364,394,328,460,372,350,304,249,218,207,218,199,1.0,1.0,1
344,328,262,207,229,207,336,366,262,196,218,256,1.0,1.0,0
354,262,262,324,262,313,382,383,306,361,284,331,1.0,1.0,0
354,383,614,229,317,174,324,218,328,317,262,251,0.5,2.0,0
450,328,245,322,287,258,304,225,214,225,214,249,0.5,2.0,0
362,339,262,427,284,331,304,460,350,460,350,350,1.0,2.0,0
334,262,240,251,251,361,294,196,196,218,243,183,1.0,1.0,1
340,295,251,471,405,328,334,317,295,229,229,295,1.0,2.0,0
332,361,251,291,247,251,284,207,196,229,196,293,1.0,1.0,1
344,229,229,185,185,163,304,251,344,339,344,298,1.0,1.0,0
364,350,240,438,394,262,314,196,295,284,339,196,1.0,1.0,1
354,284,262,251,273,306,314,317,361,207,207,185,0.5,2.0,0
324,207,262,207,306,317,394,317,350,339,350,295,1.0,1.0,0
360,337,280,458,361,328,302,216,232,216,243,254,1.0,2.0,1
514,350,383,229,284,207,394,273,504,394,284,174,2.0,2.0,1
374,322,254,339,254,251,334,328,262,284,284,339,0.5,0.5,1
394,251,251,350,394,240,326,267,234,229,229,251,0.5,2.0,0
334,207,229,207,262,207,346,317,295,350,317,282,1.0,0.5,0
444,355,251,284,273,280,294,174,218,229,251,207,2.0,1.0,1
374,196,262,284,416,262,334,361,251,273,317,251,1.0,1.0,0
332,280,223,280,223,287,384,295,295,383,328,317,1.0,2.0,0
304,438,218,438,218,438,304,218,317,196,218,185,1.0,1.0,1
454,328,284,295,273,229,344,311,251,284,229,324,1.0,1.0,1
378,240,317,401,309,293,422,287,326,254,293,179,1.0,2.0,0
404,119,119,141,251,174,354,328,372,163,251,251,1.0,1.0,0
284,172,207,172,207,188,404,328,284,240,240,218,1.0,1.0,0
298,289,234,201,212,247,304,273,207,196,207,240,0.5,0.5,1
404,119,119,141,251,174,394,350,317,196,317,229,1.0,1.0,0
474,423,423,284,251,183,334,251,251,218,218,306,0.5,1.0,1
426,291,258,311,289,194,384,328,306,284,262,273,2.0,1.0,1
334,394,240,317,350,251,344,229,229,284,240,207,1.0,1.0,1
326,267,234,229,229,251,244,130,229,141,152,284,1.0,1.0,1
394,361,306,284,306,240,300,262,174,174,174,207,1.0,1.0,1
284,185,185,218,196,306,340,218,240,372,317,289,1.0,1.0,0
364,328,548,218,328,218,392,284,298,377,284,346,2.0,1.0,1
314,247,306,218,284,201,284,229,174,174,174,240,0.5,4.0,0
274,185,196,185,229,218,364,306,284,394,350,350,1.0,1.0,0
354,284,240,251,306,333,332,471,273,313,291,273,0.0,0.0,1
344,152,218,152,218,196,354,262,262,324,262,313,1.0,1.0,0
424,291,262,355,262,251,304,223,214,251,218,229,1.0,1.0,1
394,317,317,317,317,238,304,251,249,205,214,203,1.0,1.0,1
444,311,251,328,273,280,334,394,240,273,240,273,1.0,2.0,0
324,251,229,339,317,317,304,152,196,152,196,152,1.0,1.0,1
344,273,361,317,394,295,386,306,267,306,392,346,2.0,2.0,0
344,273,361,317,394,295,284,229,284,185,240,174,1.0,1.0,1
324,238,295,282,339,188,304,225,245,203,223,207,1.0,2.0,0
294,218,229,273,251,174,414,317,284,196,284,306,1.0,1.0,0
294,174,262,273,262,130,364,350,240,438,394,262,4.0,2.0,0
324,240,218,196,218,273,434,361,295,306,273,328,1.0,2.0,0
374,372,284,295,273,295,304,273,262,185,262,214,2.0,1.0,1
340,218,240,372,317,289,284,174,218,229,229,328,1.0,1.0,1
284,240,174,177,177,262,414,394,372,207,207,196,0.5,2.0,0
284,229,326,196,282,212,334,449,372,251,306,339,1.0,2.0,0
344,284,251,306,251,295,384,333,269,280,251,262,1.0,1.0,0
344,262,240,339,240,383,454,269,309,410,304,273,0.5,1.0,0
324,260,260,309,287,218,340,383,251,251,361,284,1.0,1.0,0
360,223,240,247,251,159,294,185,207,245,225,185,1.0,1.0,1
362,335,372,405,361,280,264,251,328,207,163,196,0.5,0.5,1
454,236,236,276,276,256,410,339,267,339,273,251,1.0,1.0,0
324,245,218,245,240,196,284,185,174,152,152,218,1.0,2.0,0
344,262,240,339,240,383,364,372,282,317,282,262,0.5,1.0,0
